repo_path,repo_sha256,origin_working_tree_path,origin_sha256,comparison_status
"src/p2c_engine/legality/pool_builders.py",1fa6ae906c11ee749f6f4a1865761e51bb3686c97d77acd48ccf3d9b1f081b57,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\legality\pool_builders.py",1fa6ae906c11ee749f6f4a1865761e51bb3686c97d77acd48ccf3d9b1f081b57,byte_identical
"src/p2c_engine/legality/predicates.py",63a43388131c582c32a36b16cdb0014b634d0be1658f8af5a2fc07891c48f4d2,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\legality\predicates.py",63a43388131c582c32a36b16cdb0014b634d0be1658f8af5a2fc07891c48f4d2,byte_identical
"src/p2c_engine/legality/prevalidation.py",c85d1b7796037591ebbe3dcc921f38e07c7bfad236829f28a1a134cc126804f5,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\legality\prevalidation.py",c85d1b7796037591ebbe3dcc921f38e07c7bfad236829f28a1a134cc126804f5,byte_identical
"src/p2c_engine/legality/state_validation.py",575b2f1469d319fde003312b192fbc48a1e84fbf840fd182dba528f4123be3a8,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\legality\state_validation.py",575b2f1469d319fde003312b192fbc48a1e84fbf840fd182dba528f4123be3a8,byte_identical
"src/p2c_engine/sampling/__init__.py",6b9846fd387eef60a5b95dc1e0ca428d3fa1df0d99ce683cbdc0906b5499747d,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\sampling\__init__.py",6b9846fd387eef60a5b95dc1e0ca428d3fa1df0d99ce683cbdc0906b5499747d,byte_identical
"src/p2c_engine/sampling/digest.py",7e53470887c67005dc70c42f09c94012b474337efac3e8ee01536e2f85958e46,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\sampling\digest.py",7e53470887c67005dc70c42f09c94012b474337efac3e8ee01536e2f85958e46,byte_identical
"src/p2c_engine/sampling/exact.py",948b2e9be1a37484cb09219e66a4ea288e8c66a55026185bb3e676fead6b2395,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\sampling\exact.py",948b2e9be1a37484cb09219e66a4ea288e8c66a55026185bb3e676fead6b2395,byte_identical
"src/p2c_engine/sampling/order.py",ad58804d9c8ebcf89878e428b3a96676758d5f5320246008a29ef850846d721b,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\sampling\order.py",ad58804d9c8ebcf89878e428b3a96676758d5f5320246008a29ef850846d721b,byte_identical
"src/p2c_engine/sampling/ppswor.py",4120d3ecb7bf7d473ff6916733fe2729ca53438fff5cda66aaef480eba8f3c1d,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\sampling\ppswor.py",4120d3ecb7bf7d473ff6916733fe2729ca53438fff5cda66aaef480eba8f3c1d,byte_identical
"src/p2c_engine/sampling/weighted.py",93a6bd0d60e3e2eeb575216447ba68af72b3fafca8fa1734e69d621e187b45ff,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\sampling\weighted.py",93a6bd0d60e3e2eeb575216447ba68af72b3fafca8fa1734e69d621e187b45ff,byte_identical
"src/p2c_engine/static_data/__init__.py",f40e277efa0974caca70f6d3400dd46941c205af324b4e8373abe7514f27fe1b,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\static_data\__init__.py",f40e277efa0974caca70f6d3400dd46941c205af324b4e8373abe7514f27fe1b,byte_identical
"src/p2c_engine/static_data/admission.py",d426464691f8f9e8c618ca968cfa85d88ab69b60b9c8fbcc4b0290fd688d1d7f,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\static_data\admission.py",d426464691f8f9e8c618ca968cfa85d88ab69b60b9c8fbcc4b0290fd688d1d7f,byte_identical
"src/p2c_engine/static_data/checks.py",33a0baac1e593f232e5f94b4f8228386a20f6bbf6865271127e15b9a4f3c18ed,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\static_data\checks.py",33a0baac1e593f232e5f94b4f8228386a20f6bbf6865271127e15b9a4f3c18ed,byte_identical
"src/p2c_engine/static_data/fingerprints.py",2dc690b58ab9ab3b3a6d8854b6088c72a58f985cb41d8366ac56206198f1572c,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\static_data\fingerprints.py",2dc690b58ab9ab3b3a6d8854b6088c72a58f985cb41d8366ac56206198f1572c,byte_identical
"src/p2c_engine/static_data/game_data.py",271375e11067a77a399cb08daad111146a65bfc6dc946556c86c17d7b8c79e33,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\static_data\game_data.py",271375e11067a77a399cb08daad111146a65bfc6dc946556c86c17d7b8c79e33,byte_identical
"src/p2c_engine/static_data/immutable.py",7684cd367857f65ea639b45835db8f1de2e89571aae85d836c16462b195258da,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\static_data\immutable.py",7684cd367857f65ea639b45835db8f1de2e89571aae85d836c16462b195258da,byte_identical
"src/p2c_engine/static_data/initial_state.py",8befe476a0b4e56a6395517e16969ebd8ee6d2c95a65acae6680df67e35973e6,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\static_data\initial_state.py",8befe476a0b4e56a6395517e16969ebd8ee6d2c95a65acae6680df67e35973e6,byte_identical
"src/p2c_engine/static_data/loaders.py",50fb5532d853eb3e717c7fa2d44ee17c7f35d8e23733036b7546c098ce006d55,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\static_data\loaders.py",50fb5532d853eb3e717c7fa2d44ee17c7f35d8e23733036b7546c098ce006d55,byte_identical
"src/p2c_engine/static_data/manifest.py",0edcd93c0b557986cde2dae0b585afa0925d730260a2822c0648d5f1fe3d4c4f,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\static_data\manifest.py",0edcd93c0b557986cde2dae0b585afa0925d730260a2822c0648d5f1fe3d4c4f,byte_identical
"src/p2c_engine/static_data/modifier_index.py",d2c82c25bfae9f2e187ceba45ff4b50142dd1c1962b9b4836bfc5aaaa13d2e50,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\static_data\modifier_index.py",d2c82c25bfae9f2e187ceba45ff4b50142dd1c1962b9b4836bfc5aaaa13d2e50,byte_identical
"src/p2c_engine/static_data/normalize.py",04522400ca23298bd2d5b3dd4406763fbceda74695223bd0bf97b76760088174,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\static_data\normalize.py",04522400ca23298bd2d5b3dd4406763fbceda74695223bd0bf97b76760088174,byte_identical
"src/p2c_engine/static_data/semantic.py",89127f3ac62c2e5ca4a68ca78cff78ba4e968aa75efa451467634a7ffb3ba35e,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\static_data\semantic.py",89127f3ac62c2e5ca4a68ca78cff78ba4e968aa75efa451467634a7ffb3ba35e,byte_identical
"src/p2c_engine/trace/__init__.py",5fe035b3f893428870ecd9d8b15598ee7c0dbf1a7b75d536197a3db0b549c517,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\trace\__init__.py",5fe035b3f893428870ecd9d8b15598ee7c0dbf1a7b75d536197a3db0b549c517,byte_identical
"src/p2c_engine/trace/events.py",304e812c3217cb9857123c69f9007d432199237e286b253d37b77f61b7aaa9ce,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\trace\events.py",304e812c3217cb9857123c69f9007d432199237e286b253d37b77f61b7aaa9ce,byte_identical
"src/p2c_engine/trace/ledger.py",5f63930debcf16adc51c71b9f646d8c45f3f07aaf222104431c2966398b453e5,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\trace\ledger.py",5f63930debcf16adc51c71b9f646d8c45f3f07aaf222104431c2966398b453e5,byte_identical
"src/p2c_engine/trace/replay_context.py",1914c7db2cc32aaa58ffcbf32815fdb9baca94ae571c0347caea3c997d5a0aa8,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\trace\replay_context.py",1914c7db2cc32aaa58ffcbf32815fdb9baca94ae571c0347caea3c997d5a0aa8,byte_identical
"src/p2c_engine/trace/schema.py",eba0f720f6ec45cdba35d36dbc4138cfa0b64f8eadbbde3e9dba51cc5035638c,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\trace\schema.py",eba0f720f6ec45cdba35d36dbc4138cfa0b64f8eadbbde3e9dba51cc5035638c,byte_identical
"src/p2c_engine/trace/v2.py",f801fda2c6c180a6a2d8bd52284d0476c14d3d5b182cd9b549375d4208eec3b8,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\trace\v2.py",f801fda2c6c180a6a2d8bd52284d0476c14d3d5b182cd9b549375d4208eec3b8,byte_identical
"src/p2c_engine/trace/verify.py",2c9fcb00b8e3fe0005c23b9d2980cd3fb992968fa0f41df498e0416b2b77eea3,"C:\Users\infok\Documents\GitHub\PoECraft\src\p2c_engine\trace\verify.py",2c9fcb00b8e3fe0005c23b9d2980cd3fb992968fa0f41df498e0416b2b77eea3,byte_identical
"tools/validate_foundation.py",78f6becc9f1a9244c1fc2be89a931ae35c824d71f3ae099916b9ae9dff2a2c4d,"C:\Users\infok\Documents\GitHub\PoECraft\tools\validate_foundation.py",78f6becc9f1a9244c1fc2be89a931ae35c824d71f3ae099916b9ae9dff2a2c4d,byte_identical
"tools/validate_m4.py",588308242b3822016fcffd8c5901ee4baa7581f0b122038ad909a1a945d20dd3,"C:\Users\infok\Documents\GitHub\PoECraft\tools\validate_m4.py",588308242b3822016fcffd8c5901ee4baa7581f0b122038ad909a1a945d20dd3,byte_identical
